,id,album,artist,song_name,image,url,for_lyrics
48,3wcj11K77LjEY1PkEazffa,Outside,Burna Boy,Ye,https://i.scdn.co/image/ab67616d0000b273395d71ee367b7ff3f66b3621,https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,"[Intro]
Yeah
My nigga... die for nothing, ah
My nigga... die for nothing, ah
Die for nothing, ah
My nigga... die for nothing, ah
My nigga... die for nothing, ah
My nigga...

[Refrain]
Oluwaburna, ehn-ehn, Ye Ye Ye
Ye Ye Ye Ye Ye Ye Ye
Ye, ehn-ehn, Ye Ye Ye
Ye Ye Ye Ye Ye Ye Ye
Ye Ye, Ye Ye
Ye Ye Ye Ye Ye Ye Ye
Ye, ehn-ehn, Ye Ye Ye
Ye Ye Ye Ye Ye Ye Ye

[Verse 1]
This one na gbedu wey dey ja pata
Me, I no get time, I dey da pada
Dada cover my face, calling me Lagbaja
Biggie man, wey no dey wear agbada, ahn-ahn

[Chorus]
Tell me, tell me
My nigga, what's it gon' be?
G-Wagon or de Bentley?
The gyaldem riding with me
I no fit die for nothing
My nigga, what's it gon' be?
G-Wagon or de Bentley?
The gyaldem riding with me
I no fit, die for nothing

[Verse 2]
Ahn-ahn, make you know say
Anything wey you do, dem must commentate (I can't come and kill myself)
So anything wey I dey do
I dey try to dey do am my way (I can't come and kill myself)
Plenty, plenty, plenty suffer wey we face
Just to make sure money dey

[Pre-Chorus]
But my people dem go say
I no want kpai, I no want die
I no want kpeme, I want enjoy
I want chop life, I want buy motor
I want build house, I still want turn up

You might also like
[Chorus]
Tell me, tell me
My nigga, what's it gon' be?
G-Wagon or de Bentley?
The gyaldem riding with me
I no fit, die for nothing
My nigga what's it gon' be
G-Wagon or de Bentley
The gyaldem riding with me
I no fit

[Verse 3]
Different things dem happening, schemes and packaging
In a one night, four shows, I'm juggling
Flow like the ocean, my boat I'm paddling
Shout out Shina Peller, that's my bro, my family
Frozen chains
When it comes to money, I dey concentrate
Make I tell you straight: You are not my mate
If you be commissioner, I be head of state

[Pre-Chorus]
But my people dem go say
I no want kpai, I no want die
I no want kpeme, I want enjoy
I want chop life, I want buy motor
I want build house, I still want turn up

[Chorus]
Tell me, tell me
My nigga, what's it gon' be?
G-Wagon or de Bentley?
The gyaldem riding with me
I no fit, die for nothing
My nigga what's it gon' be?
G-Wagon or de Bentley?
The gyaldem riding with me
I no fit, die for nothing

[Refrain]
Oluwaburna
Ye Ye, Ye Ye Ye Ye Ye Ye Ye
Ye, ehn-ehn, Ye Ye Ye
Ye Ye Ye Ye Ye Ye Ye
Ye Ye, Ye Ye
Ye Ye Ye Ye Ye Ye Ye
Ye, ehn-ehn, Ye Ye Ye
Ye Ye Ye Ye Ye Ye Ye
Ye, ehn-ehn, Ye Ye Ye
Ye Ye Ye Ye Ye Ye Ye
Ye Ye, Ye Ye
Ye Ye Ye Ye Ye Ye Ye
Ye, ehn-ehn, Ye Ye Ye
Ye Ye Ye Ye Ye Ye Ye
8
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the"
49,3wcj11K77LjEY1PkEazffa,Love Goes,Burna Boy,My Oasis (feat. Burna Boy),https://i.scdn.co/image/ab67616d00001e02395d71ee367b7ff3f66b3621,https://open.spotify.com/track/1F2K8y7e7STRGCySkEpBtT,[]
50,1XavfPKBpNjkOfxHINlMHF,Sip (Alcohol),Joeboy,Sip (Alcohol),https://i.scdn.co/image/ab67616d00004851395d71ee367b7ff3f66b3621,https://open.spotify.com/track/4tr4oHjFijp0EgISHYDIXe,[]
51,1XavfPKBpNjkOfxHINlMHF,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],Joeboy,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],https://i.scdn.co/image/ab67616d0000b27318d0121ff57f0b9dfbe84b54,https://open.spotify.com/track/140dx97IbJbQhIMd7AaHeb,[]
52,1XavfPKBpNjkOfxHINlMHF,Likkle Riddim,Joeboy,Likkle Riddim,https://i.scdn.co/image/ab67616d00001e0218d0121ff57f0b9dfbe84b54,https://open.spotify.com/track/3weAbRf5cn9SiCYxqZedot,"[Intro]
Ah ah ah ah ah
P!

[Verse 1]
She got a man now she wanna get down
Wanna party 'til the sun goes down tonight
And me, I got a girl and I don't really mind (Really mind)
Me, I just want to grab your waistline tonight
Oh yeah, yeah, yo

[Pre-Chorus]
The way you whine your body pon me
Dey make me want to fuck you mami
Omalicha nwanyo nwanyo
The way you whine your body pon me (Yo)
Dey make me want to dash you car key
Omalicha nwanyo nwanyo
Ou yeah yeah

[Chorus]
I just want some likkle likkle fun
Likkle likkle flex
Likkle likkle whine
Likkle something tonight
Oh na na na
I just want some likkle likkle whine
Likkle likkle fun
Likkle likkle flex
Likkle something tonight
Ah ya ya (Yor)

You might also like
[Verse 2]
I got a girl, but I wanna get down
Wanna party 'til the sun goes down tonight
And she got a boy, but she don't really mind
She just want to ride on something tonight
Ou ou ou

[Pre-Chorus]
The way you whine your body pon me
Dey make me want to fuck you mami
Omalicha nwanyo nwanyo
The way you whine your body pon me
Dey make me want to dash you car key
Omalicha nwanyo nwanyo
Ou yeah yeah

[Chorus]
I just want some likkle likkle fun
Likkle likkle flex
Likkle likkle whine
Likkle something tonight
Oh na na na
I just want some likkle likkle whine
Likkle likkle fun
Likkle likkle flex
Likkle something tonight
Ah ya ya (Yor)

[Outro]
I just want some likkle likkle fun
Likkle fun likkle fun fun
Likkle likkle fun
Likkle fun likkle fun fun
Likkle likkle fun (Yor)
Likkle fun likkle fun fun
Likkle likkle fun
Likkle fun likkle fun fun
I just want some likkle likkle fun
Likkle fun likkle fun fun
Likkle likkle fun
Likkle fun likkle fun fun
Likkle likkle fun
Likkle fun likkle fun fun
Likkle likkle fun
Likkle fun likkle fun fun
Joe, Joe, Joeboy 'pon deck
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
This song bio is unreviewed
Genius Annotation1 contributor
Joeboy bounces back again into the music mainstream with this entrancing music called, Likkle Riddim, to give his listeners the best pleasurable and exciting moment as they listen to this wonderful track.
Joeboy - Likkle Riddim (Mp3 Download) — Buzzmyear
Top-notch Nigerian singer-songwriter Joeboy has sprung onto the music scene with ""Likkle Riddim,"" another captivating and intriguing smash tune. In addition, this fantastic tune is a follow-up to his earlier smash single, ""Contour."" Last b"
53,1XavfPKBpNjkOfxHINlMHF,Contour,Joeboy,Contour,https://i.scdn.co/image/ab67616d0000485118d0121ff57f0b9dfbe84b54,https://open.spotify.com/track/5OBtqiT5Zg1BqXPx4bBo6T,"[Intro]
Ouu
Mad!

[Chorus]
Your way e no too straight contour, contour
No dey carry me play odo, ah, ah, ah
No dey carry me play

[Verse 1]
Mind is dirty
Be like I go rinse my soul with Fela Kuti
Be like you go rid yourself of all that pussy, shit is messy
Bad energy, e don plenty, e don plenty ewo

[Pre-Chorus]
Inside inna there I sit down
Where e for dey if I no dey for am
Higher killer, change am for am, all man sinner
But e take one second to change your ways
Change your face, tie your lace, you can start again
Run your race oh

[Chorus]
Your way e no too straight contour, contour
No dey carry me play odo, ah, ah, ah
No dey carry me play

[Verse 2]
And if e heavy for my shoulder
Mo ti gbe lo sori
I dey watch you from my corner
Oya look away
I dey join my heart with wire
I no want hear story
I no dey like to share my charger, but

[Pre-Chorus]
Inside inna there I sit down
Where e for dey if I no dey for am
Higher killer, change am for am, all man sinner
But e take one second to change your ways
Change your face, tie your lace, you can start again
Run your race oh

You might also like
[Chorus]
Your way e no too straight contour, contour
No dey carry me play odo, ah, ah, ah
No dey carry me play
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
This song bio is unreviewed
Genius Annotation1 contributor
“Contour” is but a taste of what Joeboy has in store for his fans. The single is set to appear on his upcoming, highly-anticipated sophomore album, due later this year via Mr Eazi’s emPawa Africa. The accompanying music video is said to be out soon!
On his melodically melancholic release, Joeboy says, “A contour is something that’s not straightforward, that’s not symmetrical, not a straight line. This song deals with the contour of a relationship. It’s a heartbreak song, but it’s a ‘feelsgood’ heartbreak song"",
That’s keeps you wanting it on repeat.
Expand
+4
Share
Ask us a question about this song
Ask a question *‌
Credits
Produced By
Tempoe
Written By
Joeboy
Release Date
August 19, 2022
Tags
PopAfrobeatsNigeria
Expand
Comments
Sign Up And Drop Knowledge 🤓
Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love.
Sign Up
Genius is the world’s biggest collection of song lyrics and musical knowledge
About GeniusContributor GuidelinesPressShopAdvertiseEvent"
54,1XavfPKBpNjkOfxHINlMHF,Baby,Joeboy,Baby,https://i.scdn.co/image/ab67616d0000b2735c3e66789cfd2c63a3535f9c,https://open.spotify.com/track/0Yz6pPFinS7EKfaZRMY4uT,"[Intro]
The one (The one, the one, the one, the one, the one, the one)

[Verse 1]
What I fit do to get your love
Girl I don give you all I got but it's not enough for you
Shey u fire me catapult of love
Na why be say I no fit get enough of you

[Chorus]
Wetin be that
Nothing I can't do
For ma baby
Ma bebe
Anytime wey you need me come through
Mo ma sare
Ma sare, wole
Wetin be that
Nothing I can't do for ma bebe
Ma bebe
Ma shawty oreke
Ma bebe ma bebe eh

[Refrain]
Baby shey you dey for me
As I dey for you
Baby shey you dey for me
As I dey for you
Oh no, no

[Chorus]
Wetin be that
Nothing I can't do
For ma baby
Ma bebe
Anytime wey you need me come through
Mo ma sare
Ma sare wole
Wetin be that
Nothing I can't do for ma bebe
Ma bebe
Ma shawty oreke
Ma bebe ma bebe eh

[Verse 2]
What you wanna do girl
Where you wan go
'Cos anywhere you go, girl
I go follow go
Cos I like the way you back it up
The way you go down low
And that's the reason they be hating on you, who are those?
Baby you the baddest
Step on the dance floor and show your madness
I will be your king
You will be my royal highness
Out of all the girl them you are the flyest

You might also like
[Refrain]
Baby shey u dey for me
As I dey for you
Baby shey you dey for me
As I dey for you
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
This song bio is unreviewed
Genius Annotation1 contributor
Banku music Signee Joeboy drops off a chart topping single “Baby” as he begs for love from his baby.
The Dëra produced song “Baby” comes as his second single to be released under Mr Eazi owned label Banku Music.
Expand
+3
Share
Ask us a question about this song
Ask a question *‌
Love & Light - EP (2019)
Joeboy
1.
Baby
2.
Beginning
3.
Don’t Call Me Back
4.
All For You
5.
Blessings
Credits
Produced By
Dera The Boy
Written By
Joeboy
Release Date
March 1, 2019
Tags
PopNigeriaAfrobeats
Expand
Comments
Sign Up And Drop Knowledge 🤓
Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love.
Sign Up
Genius is the world’s biggest collection of song lyrics and musical knowledge
About GeniusContributor GuidelinesPressShopAdvertiseEvent SpacePrivacy Policy
LicensingJobsDevelopersCopyright PolicyContact UsSign InDo Not Sell My Personal Information
© 2022 ML Genius Holdings, LLC
Terms of Use
Verified Artists
All Artists:
abcdef"
55,1XavfPKBpNjkOfxHINlMHF,Door,Joeboy,Door,https://i.scdn.co/image/ab67616d00001e025c3e66789cfd2c63a3535f9c,https://open.spotify.com/track/4ahI2IdM0Z1e7dLopcNJQi,"[Intro]
Joeboy ‘ pon deck

[Verse 1]
I wanna talk about the things
I wanna talk about the things wey I dey feel (things wey i dey feel)
I no dey say what I no mean
So if I tell you sey I like you e be real (ye)

[Pre-Chorus 1]
You got me confused (eh)
I’m in the mood (eh)
Ye am shako what you want (eh eh eh)
Me I can do
You got me confused (eh)
I’m in the mood (eh)
Ye am shako what you want (eh eh eh)
Me I can do

[Pre-Chorus 2]
Egbami Ejo
No shé n shé mi omo ko shé so
Abi na jazz wey you do me mi o mo
I dey for your house
Oya open your door (oya oya opеn your door)
Egbami Ejo
No shé n shé mi omo ko shé so
Abi na jazz wey you do me mi o mo
I dey for your housе
Oya open your door

[Chorus]
Wetin i go talk again
Wetin i go do again to show you say you be
Wetin i go talk again
Wetin i go do again to show you say you be
Wetin i go talk again (eh)
Wetin i go do again to show you say you be
Wetin i go talk again (eh)
Wetin i go do again to show you say you be

[Verse 2]
Pull up on your matter and I’m always on time
Sey na only you other girls on the side
Do them chuku chuku like sey na porcupine
And I like your way so I must say

You might also like
[Pre-Chorus 1]
You got me confused (eh)
I’m in the mood (eh)
Ye am shako what you want (eh eh eh)
Me I can do
You got me confused (eh)
I’m in the mood (eh)
Ye am shako what you want (eh eh eh)
Me I can do

[Pre-Chorus 2]
Egbami Ejo
No shé n shé mi omo ko shé so (ko shé so)
Abi na jazz wey you do me mi o mo
I dey for your house
Oya open your door (oya oya open your door)
Egbami Ejo
No shé n shé mi omo ko shé so
Abi na jazz wey you do me mi o mo
I dey for your house
Oya open your door

[Chorus]
Wetin I go talk again
Wetin I go do again to show you sey you be
Wetin I go talk again
Wetin I go do again to show you sey you be
Wetin I go talk again (eh)
Wetin I go do again to show you sey you be
Wetin I go talk again (eh)
Wetin I go do again to show you sey you be

[Outro]
Eh eh eh eh eh
Eh eh eh eh eh
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
Have the inside scoop on this song?
Sign up and drop some knowledge
Start the song bio
Ask us a question about this song
Ask a question *‌
Somewhere Between Beauty & Magic (2021)
Joeboy
1.
Count Me Out
2.
Focus
3.
Number One
4.
Police
5.
Door
6.
Show Me
7.
Runaway
8.
Lonely
9.
Consent
10.
Oshe
11.
OH
12.
Sugar Mama
13.
Better Thing
14.
Celebration
Credits
Prod"
56,1XavfPKBpNjkOfxHINlMHF,Greatness 2.0,Joeboy,Abeg,https://i.scdn.co/image/ab67616d000048515c3e66789cfd2c63a3535f9c,https://open.spotify.com/track/62cC7k1opRIS9sdviJnVj5,[]
57,1XavfPKBpNjkOfxHINlMHF,Spiritual Gbedu - A COLORS SHOW,Joeboy,Spiritual Gbedu - A COLORS SHOW,https://i.scdn.co/image/ab67616d0000b2734291e236fb21e762f1b953e8,https://open.spotify.com/track/61n4jnocmK2GiRSdNYXfSJ,[]
58,1XavfPKBpNjkOfxHINlMHF,Fine Wine (feat. King Promise & Joeboy),Joeboy,Fine Wine (feat. King Promise & Joeboy),https://i.scdn.co/image/ab67616d00001e024291e236fb21e762f1b953e8,https://open.spotify.com/track/3E3WIVDBt4rX4N2kRrwSah,[]
59,1XavfPKBpNjkOfxHINlMHF,Nobody: The Extended Playlist (Worldwide Remixes),Joeboy,Nobody,https://i.scdn.co/image/ab67616d000048514291e236fb21e762f1b953e8,https://open.spotify.com/track/2hQG5UZ0DZD0lCpq3rwoWx,"Nobody - DJ Neptune ft. Mr. Eazi, Joeboy Mp3 DOWNLOAD; DJ Neptune an Award winning international disc jockey, teams up Mr. Eazi and Joeboy to produce a new single titled Nobody

Furthermore, the song is the second track off DJ Neptune’s yet to be released project tagged The Greatness II (Sounds of Neptune)

Listen and Download Nobody Mp3 Below;
You might also like
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
Have the inside scoop on this song?
Sign up and drop some knowledge
Start the song bio
Ask us a question about this song
Ask a question *‌
Credits
Release Date
March 10, 2020
Tags
Pop
Expand
Comments
Sign Up And Drop Knowledge 🤓
Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love.
Sign Up
Genius is the world’s biggest collection of song lyrics and musical knowledge
About GeniusContributor GuidelinesPressShopAdvertiseEvent SpacePrivacy Policy
LicensingJobsDevelopersCopyright PolicyContact UsSign InDo Not Sell My Personal Information
© 2022 ML Genius Holdings, LLC
Terms of Use
Verified Artists
All Artists:
abcdefghijklmnopqrstuvwxyz#
Hot Songs:
Creepin’RM - 들꽃놀이 (Wild Flower) ft. youjeen (English Translation)The Twelve Days of ChristmasRM - Yun ft. Erykah Badu (English Translation)PointlessView All
window.__PRELOADED_STATE__ = JSON.parse('{\""currentPage\"":\""songPage\"",\""deviceType\"":\""desktop\"",\""session\"":{\""cmpEnabled\"":false,\""showAds\"":true,\""logClientMetrics\"":false,\""fringeEnabled\"":true,\""features\"":[\""song_stories_public_launch\""]},\""songPage\"":{\""isPrimisAtf\"":false,\""s3CacheExperiment\"":null,\""song\"":5510914,\""pinnedQuestions\"":[],\""lyricsData\"":{\""referents\"":[],\""body\"":{\""html\"":\""<p>Nobody - DJ Neptune ft. Mr. Eazi, Joeboy Mp3 DOWNLOAD; DJ Neptune an Award winning international disc jockey, teams up Mr. Eazi and Joeboy to produce a new single titled Nobody<br>\\n<br>\\nFurthermore, the song is the second track off DJ Neptune’s yet to be released project tagged The Greatness II (Sounds of Neptune)<br>\\n<br>\\nListen and Download Nobody Mp3 Below;<\/p>\\n\\n\"",\""children\"":[{\""children\"":[\""Nobody - DJ Neptune ft. Mr. Eazi, Joeboy Mp3 DOWNLOAD; DJ Neptune an Award winning international disc jockey, teams up Mr. Eazi and Joeboy to produce a new single titled Nobody\"",{\""tag\"":\""br\""},\""\"",{\""tag\"":\""br\""},\""Furthermore, the song "
60,5yOvAmpIR7hVxiS6Ls5DPO,Namek,Omah lay,Namek,https://i.scdn.co/image/ab67616d0000b273da5b9c1eb275d48e14d25f3e,https://open.spotify.com/track/27axiMYaZu77nF45ogoTTy,[]
61,5yOvAmpIR7hVxiS6Ls5DPO,Boy Alone,Omah lay,understand,https://i.scdn.co/image/ab67616d00001e02da5b9c1eb275d48e14d25f3e,https://open.spotify.com/track/6oOCGD2Sp9UTcDsuDz8Hdu,"[Intro]
Mad

[Verse 1]
You don cut my weave-on and dread, ah
You make a boy sick and a boy well, ah (Ohh)
Nothing my eye see my mouth e don tell, ah
I enter rain 'cause I give you umbrella

[PreChorus]
I thought we in this together
Give you my necklace pendant
Give you my last card you spend am
I show you my best friend you friend am
I thought we in this together
Give you my necklace pendant
Show you my best friend you friend am
I Give last card you spend am

[Chorus]
Everything I do I under, under
I no fit to under, under, under
(Me I no fit to under, oh)
Under, under I no fit to understand
That thing where you do me, I
Under, under I no to fit under, under, under, under, under
Oh, oh, under, under, I no fit to understand

[Verse 2]
All of my fans I pity for them
I don't mind I pick condemn
I don't fight the uniform men
Oluwa, can you fix the problem?
Ahhhn ah ah
Thunder thunder fire that your reason
We dey give you ginger make you leave me
Thunder thunder fire that your reason eh
Yuh Yuh oh

[PreChorus]
I thought we in this together
Give you my necklace pendant
Give you my last card you spend am
I show you my best friend you friend am
I thought we in this together
Give you my necklace pendant
Show you my best friend you friend am
I give you my last card you spend am

You might also like
[Chorus]
Everything I do I under under
I no fit under, under under
Me I no fit under o
Under under
I no fit understand
That thing wey you do me I
Under under
I no fit under, under under
Oh oh Under under
I no fit understand
(That thing wey you do me I)
Under under I no fit under under under, under Under
Under under I no fit understand
(Ahh)

[Outro]
Under under I no fit under under under, under Under
Under under I no fit understand
2
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
This song bio is unreviewed
Genius Annotation2 contributors
Award winning Nigerian Afro-fusion singer, Omah Lay dishes out his highly anticipated single titled, “Understand.”
The young Nigerian afro-fusion artist rose to stardom after his debut hit single “Bad Influence” went viral and received a large number of streams across various platforms. The singer’s smash track was followed by his debut EP album “Get Layd,” which included songs like “Lo lo,” “Ye Ye Ye,” “Damn,” and “You.”
https://xclusiveloaded.com/omah-lay-understand/
Expand
+14
4
Share
Ask us a question about this s"
62,5yOvAmpIR7hVxiS6Ls5DPO,Boy Alone,Omah lay,i'm a mess,https://i.scdn.co/image/ab67616d00004851da5b9c1eb275d48e14d25f3e,https://open.spotify.com/track/65v99AWZyNz3aRmfrT2I7N,[]
63,5yOvAmpIR7hVxiS6Ls5DPO,Boy Alone,Omah lay,attention,https://i.scdn.co/image/ab67616d0000b273f0dd73a27701c6a2d80a443f,https://open.spotify.com/track/2IhARxCm5lBKHgQvGw8RPo,"[Intro: Omah Lay]
Ayy

[Verse 1: Justin Bieber]
Lately, I been losin' my mind
Certain things I can't find
In the middle of the night
I'm still up, I'm still tryna decide

[Pre-Chorus: Justin Bieber]
Should I drink up? Smoke up?
Need some freedom, freedom, ah, in my life
Should I drink up? Smoke up?
Need some freedom, freedom

[Chorus: Justin Bieber & Omah Lay]
Show me a little attention (Oh, oh, oh, oh)
A little attention (Oh, oh)
Show me atten' (Oh, oh, mmm-mmm)
Show me a little attention, yeah, yeah (Oh, oh)
Show me a little attention

[Verse 2: Omah Lay]
Little love and some affection on the side
Little trust and some passion would be nice
It's all I desire
I need it, I cannot deny
Oh, ayy, I don't see something
For my eyеs only
Ain't no emoji, cry him only, ah
Ain't no emoji, my mind's lonely

You might also like
[Chorus: Omah Lay]
Show mе a little attention (Oh, oh, oh, oh)
A little attention (Oh, oh)
Show me attention (Oh, oh, mmm-mmm)
Show me a little attention, nah (Oh, oh)
Show me a little attention

[Bridge: Omah Lay]
Lately, I been losin' my mind
Certain things I can't find
In the middle of the night
I'm still up, I'm still tryna decide

[Pre-Chorus: Omah Lay & Justin Bieber]
Should I drink up? Smoke up?
I need some freedom, freedom, ah, in my life
Should I drink up? (Oh-oh) Smoke up? (Oh)
Need some (Oh), freedom (Oh), freedom

[Chorus: Justin Bieber & Omah Lay, Omah Lay, Justin Bieber]
Show me a little attention (Oh, oh, oh, oh)
A little attention (Oh, oh)
Show me attention (Oh, oh, mmm-mmm)
Show me a little attention, yeah (Oh, oh)
Show me a little attention
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
This song bio is unreviewed
Genius Annotation1 contributor
In this song, both singers talk about what seems to be a one-sided relationship. They are starved of affection and attention and ask their partners to show them ‘something.’
This distressing situation makes them to ask questions of resorting to smoking and drinking the pain away.
Attention is the first collaboration between Afro-Fusion artiste, Omah Lay and Canadian pop-star, Justin Bieber.
Although this isn’t the first time Justin Bieber and Omah Lay have linked up as the Nigerian singer was featured on the Masterkraft remix of Justin Bieber’s “Peaches” alongside Alpha P in 2021.
Expand
+6
Share
Ask us a question about this song
Ask a question *‌
Is there a Genius "
64,5yOvAmpIR7hVxiS6Ls5DPO,Boy Alone,Omah lay,soso,https://i.scdn.co/image/ab67616d00001e02f0dd73a27701c6a2d80a443f,https://open.spotify.com/track/1wADwLSkYhrSmy4vdy6BRn,"[Chorus]
Soso take my pain away
Soso take my pain (Away, away)
Soso take my pain away
Soso take my pain
Soso take my pain away
Soso take my pain
Soso take my pain away
Soso take my pain (Mad)

[Verse 1]
Ah-ah, ah-ah
All of the things them talk, I no dey hear, hear
Try wetin I do if you no dey fear, fear
One mind dey tell me to disappear, 'pear
Soso come and help me oh 'cause
I don pray, mami
I don break, commandment
I can't stay for one place
For God's sake
Oh, my dear
Come take my pain away from me, oh

[Chorus]
Soso take my pain away
Soso take my pain away (Soso, please, come take my pain away)
Soso take my pain away (Soso, Soso, Soso, Soso)
Soso take my pain away (Take my pain)

[Verse 2]
Shibiri, shibiri, shibiri
They are talking shit shibiri
Water no get enemy
'Til you fall for Oshimiri
I poto, poto my eyes
Ten shots, high rise
Touch God, I cry
Offshore, cut my
Dreadlocks
Girlie, me I don pray, maami
I don break, commandment
I can't stay for one place
For God's sake, my bae
Come and ginger me
Only you dey feel my pains
Give me vitamins wey go take these pains away
Soso, oh, Soso, Soso, oh

[Chorus]
Soso take my pain away
Soso take my pain away (Soso, please, come take my pain away)
Soso take my pain away (Soso, Soso, Soso, Soso)
Soso take my pain away (Take my pain away)
Soso take my pain away (Take my pain away)
Soso take my pain away
Soso take my pain away
Soso take my pain
You might also like
Embed
Cancel
How to Format Lyrics:
Type out all lyrics, even repeating song parts like the chorus
Lyrics should be broken down into individual lines
Use section headers above different song parts like [Verse], [Chorus], etc.
Use italics (<i>lyric</i>) and bold (<b>lyric</b>) to distinguish between different vocalists in the same song part
If you don’t understand a lyric, use [?]
To learn more, check out our transcription guide or visit our transcribers forum
About
Have the inside scoop on this song?
Sign up and drop some knowledge
Start the song bio
Ask us a question about this song
Ask a question *‌
Boy Alone (2022)
Omah Lay
1.
recognize
2.
i
3.
bend you
4.
woman
5.
i’m a mess
6.
temptations
7.
understand
8.
never forget
9.
safe haven
10.
attention
11.
soso
12.
how to luv
13.
tell everybody
14.
purple song
Credits
Produced By
Tempoe
Written By
Omah Lay & Tempoe
Mixing Engineer
Preston “Prizzie” Reid
Assistant Mixing Engineer
Richard Ledesma
Mastering Engineer
Nicolas de Porcel
Assistant Mastering Engineer
Demitrius Lewis II
Release Date
July 15, 2022
Tags
R&BNigeriaAfrobeats
Expand
Comments
Sign Up And Drop Knowledge 🤓
Genius is the ultimate source of music knowledge, created by scholars like you who share facts and insight about the songs and artists they love.
Sign Up
Genius is the world’s biggest collection of song lyrics and musical knowledge
About "
65,5yOvAmpIR7hVxiS6Ls5DPO,Hypertension,Omah lay,Philo,https://i.scdn.co/image/ab67616d00004851f0dd73a27701c6a2d80a443f,https://open.spotify.com/track/1YUrCnmAEQbdmTeucn3WCl,[]
